Data collection started on {01/24/2018 11:26:17.013}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
2.7600000000	151.7051956970	-33.2951857786	110.3837644007	115.7549401083	-11.4442664225	-2.8381780728	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.9104142824	-0.1623559930	-1.0652018006	0.2849164569	-0.0251468681	-0.8176394293	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0239871824	0.0364385443	-0.2796063172	0.0543831540	-0.0811169604	-0.0444953079	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8931105516	2.8650339513	2.4750377661	2.4750377661	
2.7800000000	147.6157778286	-139.9252307927	157.1374074922	159.3347066453	-14.8622873274	-2.1667811093	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.6916609445	-0.1721217670	-0.6818951705	0.2536659800	-0.2429236286	-0.5476157778	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0195925841	0.0214236667	-0.2810711833	0.0558480201	-0.0888075074	-0.0426642252	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8931105516	2.8845654994	2.4750377661	2.4750377661	
2.8000000000	127.2907606622	-201.8158236057	158.4802014191	163.7903410391	-14.1908903639	-0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.5510337987	-0.2131380179	-0.4660715648	0.1608911269	-0.3459525444	-0.4714427405	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0093385214	0.0082398718	-0.2843671321	0.0562142367	-0.1027237354	-0.0573128862	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9016556039	2.8821240558	2.4750377661	2.4750377661	
2.8200000000	99.4583047227	-232.5169756619	119.9664301518	135.4695963989	-16.9375143053	3.8757915618	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.4607003891	-0.3200732433	-0.3586480507	0.1413595789	-0.5632410163	-0.4514229038	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0060425727	-0.0001831083	-0.2847333486	0.0529182879	-0.1192034791	-0.0595101854	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8918898299	2.8699168383	2.4750377661	2.4750377661	
2.8400000000	68.3909361410	-244.1138323033	80.3540093080	107.2709239338	-26.7032883192	3.9978637369	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.3845273518	-0.4309147784	-0.3889219501	0.1159685664	-0.6286717021	-0.4323796445	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0239871824	-0.0075074388	-0.2843671321	0.0521858549	-0.1294575418	-0.0558480201	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8857862211	2.8711375601	2.4750377661	2.4750377661	
2.8600000000	-45.6244754711	-221.7746242466	45.0141145953	81.8188754101	-31.8913557641	6.1951628901	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.2736858167	-0.5358968490	-0.2233920806	0.1228046082	-0.4773022049	-0.4196841382	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0415655756	-0.0104371710	-0.2810711833	0.0496223392	-0.1426413367	-0.0514534218	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9053177691	2.8723582818	2.4750377661	2.4750377661	
2.8800000000	-129.4270237278	-183.7491416800	-2.6550698100	9.4300755322	-22.0645456626	14.8622873274	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.2019073777	-0.3078660258	-0.1130388342	0.1564965286	-0.4856031128	-0.3386282139	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0580453193	-0.0001831083	-0.2788738842	0.0441290913	-0.1470359350	-0.0415655756	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8870069429	2.8674753948	2.4750377661	2.4750377661	
2.9000000000	-163.5461966888	-77.7904936294	-51.7891203174	-67.9636835279	-6.0120546273	11.3221942473	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.1223163195	-0.2404821851	0.1003433280	0.0808117800	-0.5881437400	-0.4162661173	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0701304646	0.0086060883	-0.2733806363	0.0430304417	-0.1470359350	-0.0382696269	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8857862211	2.8516060121	2.4750377661	2.4750377661	
2.9200000000	-228.4885938811	100.1907377737	-97.3830777447	-100.6179903868	4.7913328756	12.5429159991	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0246585794	-0.4636301213	0.0295414664	0.0466315709	-0.5769130999	-0.4763256275	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0726939803	0.0228885328	-0.2708171206	0.0408331426	-0.1426413367	-0.0463263905	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9077592126	2.8589303426	2.4750377661	2.4750377661	
2.9400000000	-244.6021210040	193.7590600443	-85.2979324025	-163.6682688640	21.2100404364	16.2050812543	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.1540550851	-0.4470283055	-0.0588387884	0.0510261692	-0.4660715648	-0.3200732433	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0653696498	0.0368047608	-0.2700846876	0.0444953079	-0.1320210575	-0.0360723278	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8931105516	2.8650339513	2.4750377661	2.4750377661	
2.9600000000	-187.7164873732	247.9591058213	-51.4229037919	-220.4318303197	36.2859540703	13.0312046998	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.2380407416	-0.1770046540	-0.0363775082	0.0915541314	-0.2424353399	-0.2697795071	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0510872053	0.0525520714	-0.2700846876	0.0448615244	-0.1199359121	-0.0448615244	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8784618906	2.8809033341	2.4750377661	2.4750377661	
2.9800000000	-81.6968032349	255.0392919814	-18.4634164950	-198.0315861753	45.8075837339	8.4534981308	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.4045471885	-0.0197756924	-0.2292515450	0.2443884947	-0.1794460975	-0.4773022049	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0331425956	0.0620737011	-0.2689860380	0.0510872053	-0.1001602197	-0.0576791028	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9053177691	2.8711375601	2.4750377661	2.4750377661	
3.0000000000	102.5101091020	259.9832150759	-2.2278171969	-128.6335545892	38.3611810483	-18.3413443198	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.6848249027	0.1257343404	-0.6174410620	0.2522011139	-0.1174334325	-0.8000610361	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0155642023	0.0628061341	-0.2719157702	0.0525520714	-0.0789196612	-0.0466926070	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9077592126	2.8577096208	2.4750377661	2.4750377661	
3.0200000000	165.8655680171	176.4248111696	53.0098420691	19.9282825971	9.9183642329	-5.8289463645	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.8313115129	-0.1579613947	-0.9358052949	0.2805218585	0.1223163195	-0.8391241321	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0012817578	0.0558480201	-0.2763103685	0.0562142367	-0.0712291142	-0.0316777295	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9089799344	2.8686961166	2.4750377661	2.4750377661	
3.0400000000	220.0656137942	30.6706340124	119.5391775387	135.7137407492	-6.0120546273	-9.0638590066	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.9011367971	-0.1872587167	-1.1257495995	0.2590371557	0.0017090105	-0.7448844129	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0119020371	0.0422980087	-0.2781414511	0.0573128862	-0.0690318151	-0.0576791028	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8967727169	2.8674753948	2.4750377661	2.4750377661	
3.0600000000	195.4070344091	-90.1808194095	177.0351720455	186.8009460594	-9.5521477073	-2.2278171969	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.7346303502	-0.2468299382	-0.8342412451	0.2004425116	-0.0866712444	-0.5905851835	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0151979858	0.0247196155	-0.2818036164	0.0591439689	-0.0781872282	-0.0466926070	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9102006561	2.8809033341	2.4750377661	2.4750377661	
3.0800000000	149.3858243687	-166.8421454185	183.9932860304	187.4723430228	-11.9935912108	-1.8616006714	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.5686121920	-0.2722209506	-0.5769130999	0.1540550851	-0.3186083772	-0.4899977111	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0100709545	0.0082398718	-0.2832684825	0.0565804532	-0.0924696727	-0.0518196384	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8845654994	2.8699168383	2.4750377661	2.4750377661	
3.1000000000	115.7549401083	-221.4084077211	143.2822156100	159.8229953460	-14.7402151522	6.5003433280	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.4509346151	-0.3356984817	-0.4572823682	0.1550316625	-0.5114824140	-0.4748607614	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0020141909	-0.0034790570	-0.2865644312	0.0514534218	-0.1100480659	-0.0455939574	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8931105516	2.8577096208	2.4750377661	2.4750377661	
3.1200000000	83.2837415122	-259.2507820249	90.9742885481	95.9182116426	-26.9474326696	11.2611581598	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.3938048371	-0.4499580377	-0.4440985733	0.1228046082	-0.6931258106	-0.4206607156	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0173952850	-0.0130006867	-0.2832684825	0.0525520714	-0.1287251087	-0.0543831540	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8955519951	2.8747997253	2.4750377661	2.4750377661	
3.1400000000	-56.7330434119	-264.9271381704	49.0424963760	28.1681544213	-31.4641031510	13.9467460136	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.2570840009	-0.5788662547	-0.2038605325	0.1159685664	-0.5886320287	-0.3371633478	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0401007095	-0.0166628519	-0.2825360494	0.0459601740	-0.1349507897	-0.0433966583	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8906691081	2.8686961166	2.4750377661	2.4750377661	
3.1600000000	-244.7241931792	-214.3892576486	11.4442664225	-56.1226825360	-27.8019378958	18.9517051957	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.1564965286	-0.4138246738	-0.0104982071	0.1037613489	-0.5715419242	-0.3557183185	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0587777523	-0.0064087892	-0.2763103685	0.0441290913	-0.1408102541	-0.0481574731	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8870069429	2.8674753948	2.4750377661	2.4750377661	
3.1800000000	-358.0071717403	-40.1312275883	-86.0303654536	-98.6648355840	-12.9091325246	21.2710765240	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.1608911269	-0.2541542687	0.0339360647	0.1252460517	-0.4538643473	-0.5813076982	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0737926299	0.0126344701	-0.2722819867	0.0448615244	-0.1356832227	-0.0584115358	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8979934386	2.8784618906	2.4750377661	2.4750377661	
3.2000000000	-360.5706874189	147.9209582666	-145.6015869383	-113.3134966049	7.7821011673	22.7359426261	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	-0.1545433738	-0.3845273518	0.0852063783	0.0612802319	-0.3811093309	-0.4045471885	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0737926299	0.0357061112	-0.2671549554	0.0419317922	-0.1276264591	-0.0686655985	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8906691081	2.8699168383	2.4750377661	2.4750377661	
3.2200000000	-256.0769054704	233.4325169757	-106.8436713207	-151.8272678721	14.7402151522	14.1298542763	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.1980010681	-0.0026855879	-0.0305180438	0.0783703365	-0.2971236744	-0.2824750134	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0661020829	0.0554818036	-0.2649576562	0.0437628748	-0.1166399634	-0.0565804532	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8943312734	2.8711375601	2.4750377661	2.4750377661	
3.2400000000	-119.2950331884	267.9179064622	-40.9857328145	-191.6227969787	35.1873044938	4.9744411383	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.3264209964	-0.0378423743	-0.0778820478	0.0974135958	-0.1242694743	-0.3879453727	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0525520714	0.0693980316	-0.2634927901	0.0507209888	-0.0855115587	-0.0298466468	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9040970474	2.8686961166	2.4750377661	2.4750377661	
3.2600000000	24.0787365530	268.5893034257	21.2100404364	-158.4802014191	43.6713206683	-10.6507972839	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.4821850919	0.0227054246	-0.2863813230	0.2258335241	-0.1022964828	-0.6179293507	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0349736782	0.0748912795	-0.2634927901	0.0514534218	-0.0748912795	-0.0430304417	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8918898299	2.8760204471	2.4750377661	2.4750377661	
3.2800000000	162.9968719005	234.1649500267	40.6805523766	-66.1326009003	37.0183871214	-11.4442664225	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.7150988022	0.0832532235	-0.7190051118	0.2751506828	0.0119630732	-0.8396124208	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0144655528	0.0741588464	-0.2667887388	0.0540169375	-0.0701304646	-0.0448615244	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8857862211	2.8625925078	2.4750377661	2.4750377661	
3.3000000000	252.8419928283	104.5853360800	89.8756389715	67.0481422141	9.5521477073	-10.0404364080	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.8625619898	-0.0734874495	-1.0324864576	0.3576714733	-0.0915541314	-0.7600213626	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0009155413	0.0620737011	-0.2748455024	0.0518196384	-0.0693980316	-0.0433966583	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9089799344	2.8796826123	2.4750377661	2.4750377661	
3.3200000000	245.5176623178	-47.5165941863	165.6824597543	158.9684901198	-2.7161058976	-5.5237659266	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.9055313954	-0.4099183642	-1.0461585412	0.2473182269	-0.1574731060	-0.6731059739	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0097047379	0.0422980087	-0.2799725338	0.0576791028	-0.0822156100	-0.0569466697	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8833447776	2.8711375601	2.4750377661	2.4750377661	
3.3400000000	194.3083848325	-162.2644388495	210.9102006561	209.4453345541	-12.8480964370	3.0212863355	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.6848249027	-0.4108949416	-0.8357061112	0.1130388342	-0.2697795071	-0.5554283970	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0082398718	0.0221560998	-0.2829022660	0.0547493706	-0.0979629206	-0.0492561227	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8882276646	2.8686961166	2.4750377661	2.4750377661	
3.3600000000	148.7144274052	-216.0372320134	201.6327153429	199.0691996643	-10.5287251087	2.2888532845	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.4982986191	-0.3615777829	-0.5847257191	0.0964370184	-0.4065003433	-0.5217364767	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0027466239	0.0060425727	-0.2850995651	0.0518196384	-0.1173723964	-0.0584115358	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8979934386	2.8674753948	2.4750377661	2.4750377661	
3.3800000000	140.1693751431	-223.4225986114	156.6491187915	164.2175936522	-11.0780498970	0.3967345693	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.3845273518	-0.3103074693	-0.4274967575	0.0856946670	-0.4953688869	-0.5119707027	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0144655528	-0.0053101396	-0.2843671321	0.0492561227	-0.1320210575	-0.0459601740	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8931105516	2.8723582818	2.4750377661	2.4750377661	
3.4000000000	125.7648584726	-232.8831921874	100.0076295109	89.2652780957	-16.6933699550	6.9275959411	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.2873579004	-0.3132372015	-0.3230029755	0.0905775540	-0.5373617151	-0.4187075608	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0324101625	-0.0155642023	-0.2836346990	0.0492561227	-0.1404440375	-0.0488899062	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8857862211	2.8577096208	2.4750377661	2.4750377661	
3.4200000000	-31.9523918517	-238.3764400702	65.3391317617	-9.4911116197	-30.9758144503	19.1958495460	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.1652857252	-0.4890211337	-0.2131380179	0.1018081941	-0.6442969406	-0.3640192264	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0499885557	-0.0228885328	-0.2796063172	0.0481574731	-0.1422751202	-0.0459601740	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9053177691	2.8577096208	2.4750377661	2.4750377661	
3.4400000000	-258.3352407111	-104.6463721675	-20.7827878233	-88.5328450446	-27.1305409323	24.0787365530	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0686045624	-0.5603112840	0.0202639811	0.1433127337	-0.7746700237	-0.4914625772	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0675669490	-0.0173952850	-0.2744792859	0.0459601740	-0.1342183566	-0.0613412680	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9077592126	2.8809033341	2.4750377661	2.4750377661	
3.4600000000	-358.9227130541	49.5307850767	-154.1466392004	-106.4164187076	2.5329976349	22.7359426261	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	-0.0290531777	-0.4846265354	0.1628442817	0.0930189975	-0.4631418326	-0.4416571298	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0756237125	0.0009155413	-0.2730144198	0.0448615244	-0.1224994278	-0.0510872053	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9028763256	2.8528267338	2.4750377661	2.4750377661	
3.4800000000	-390.1121538109	188.6930647745	-186.9840543221	-119.1729610132	17.9140917067	26.4591439689	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	-0.0373540856	0.0065918975	0.2849164569	0.0568856336	-0.1804226749	-0.2336461433	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0730601968	0.0243533989	-0.2711833371	0.0455939574	-0.1122453651	-0.0514534218	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8943312734	2.8479438468	2.4750377661	2.4750377661	
3.5000000000	-319.0051117723	280.8575570306	-119.1119249256	-174.1054398413	33.0510414282	10.5897611963	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0466315709	-0.0231937133	0.1628442817	0.0310063325	-0.2019073777	-0.2390173190	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0620737011	0.0499885557	-0.2667887388	0.0496223392	-0.0979629206	-0.0737926299	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9016556039	2.8772411688	2.4750377661	2.4750377661	
3.5200000000	-183.1387808042	292.5764858473	-27.1305409323	-233.4325169757	52.7046616312	-5.6458381018	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.4660715648	-0.0085450523	-0.1018081941	0.1306172274	-0.1794460975	-0.5041580835	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0452277409	0.0686655985	-0.2627603571	0.0496223392	-0.0829480430	-0.0481574731	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8870069429	2.8674753948	2.4750377661	2.4750377661	
3.5400000000	38.2391088731	259.6169985504	38.5442893111	-143.7705043107	48.1269550622	-13.3363851377	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.6379491875	0.2478065156	-0.5739833677	0.2600137331	0.1013199054	-0.8840466926	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0272831312	0.0800183108	-0.2631265736	0.0543831540	-0.0682993820	-0.0540169375	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8918898299	2.8406195163	2.4750377661	2.4750377661	
3.5600000000	237.9491874571	119.8443579767	89.6314946212	32.2575722896	15.2285038529	-10.8339055467	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.9152971695	0.1950713359	-1.1692072938	0.3557183185	0.1980010681	-0.8728160525	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0089723049	0.0781872282	-0.2664225223	0.0543831540	-0.0664682994	-0.0426642252	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.9004348821	2.8711375601	2.4750377661	2.4750377661	
3.5800000000	295.5062180514	-76.4476997024	164.1565575647	159.8229953460	0.3356984817	-13.7026016632	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.9968413825	-0.1218280308	-1.2907911803	0.4133363851	-0.1096208133	-0.6428320745	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0020141909	0.0617074846	-0.2715495537	0.0551155871	-0.0796520943	-0.0587777523	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8943312734	2.8638132296	2.4750377661	2.4750377661	
3.6000000000	272.9839017319	-168.4290836957	193.4538796063	235.2025635157	-9.0028229191	-6.9886320287	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.8186160067	-0.4060120546	-0.9465476463	0.2443884947	-0.3767147326	-0.6936140993	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0027466239	0.0393682765	-0.2788738842	0.0536507210	-0.0921034562	-0.0606088350	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8747997253	2.8540474556	2.4750377661	2.4750377661	
3.6200000000	230.6858930343	-228.3054856184	210.6660563058	254.0016784924	-20.4165712978	17.9140917067	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.5705653468	-0.4768139162	-0.6745708400	0.0754406043	-0.3640192264	-0.4392156863	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0071412222	0.0188601511	-0.2832684825	0.0503547723	-0.1148088808	-0.0499885557	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8967727169	2.8735790036	2.4750377661	2.4750377661	
3.6400000000	200.7171740291	-254.3678950179	177.5234607462	198.2757305257	-21.3321126116	3.3264667735	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.0305180438	0.3420462348	-0.4299382010	-0.4489814603	0.0554207675	-0.7551384756	-0.3903868162	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	0.0002441444	-0.0210574502	0.0016479744	-0.2825360494	0.0507209888	-0.1360494392	-0.0672007324	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	0.0001831083	2.8906691081	2.8638132296	2.4750377661	2.4750377661	
